airline_sentiment,text
1,@united that's brilliant Thankyou so much. Is it classed as part of carryon?
2,@united what gate is ua5396 leaving from?
0,@united from MEX NRT (dates TBD) but I'm getting a 200 to 300 USD difference in my quotations through September when compared to MEX BKK
2,@united fails again. @SouthwestAir saves the day.
1,@united Great! I'm ready to go home.
0,@united flight 3763 IAd-Sat. We're on the outdoor track for an hour
0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.
0,"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv"
0,"@united
You really know how to piss people off. Your Farelock option is fake!"
0,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care."
0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔
0,"@united shes been rescheduled for today, but with the frigid cold, being a possible reason for ""maintenance"" it could be the same issue 2day"
0,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance""."
0,"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out."
2,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation.."
0,@United has two whole people trying to schedule a flight's worth of missed connections. Shameful http://t.co/6kqLhVaP7G
0,@united we had four scheduled flights on this reservation and literally did not take one! Unreal
0,@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over
1,@united thank you!
0,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?
0,"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details."
0,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).
2,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?
0,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks
0,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines
0,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!"
1,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior
0,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!
0,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!
0,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver..."""
1,@united Thanks!
0,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead
2,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek
2,@united Hi! what is the phone number for reservations in Venezuela? Thanks
0,@united so is the ^JJ standing for Just Joking?  I am not finding the humor.
0,@united at this point I made it home on my own.
2,@united I DM'd child's birthdate and full name.
0,"@united I would like to talk to a customer service agent about the service / non service I received on my last flight a a week or so a go.
J"
2,@united two years old.  Birthdate 11/13/2012
2,@united I already did.
2,@united I've got a campus visit in an hour and I'm still wearing the same clothes...
2,@United Adopting 2 yr old child from Ethiopia. Flying from ADD to GRR on 2/28.  Need to add child to reservation and get costs.  Help!  Thx
2,"@united good morning, any first class upgrades available for ua1619 Feb 25  rsw to ewr? I need 4 seats please"
0,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.
0,"@united they're not, actually. gate agent was so rude. now standing in a line waiting for reFlight Booking Problems. missed the only flight to STI. awful."
0,@united I'm not sure you can do anything as this has been building up over time! Other than promises from your CEO service has gotten worse!
0,"@united Cancelled Flightled my direct flight Newark-Brussels last night, now 7 hours behind schedule. In EU compensation would be a given, but in US?"
0,@united Making sure your flights aren't delayed due to poor maintenance would be a start.
0,@united funny I paid to check my bag and now flight 1086 is BEGGING folks to check bags for free 1 hour before flight. #notcool
0,"@united wasn't trying to Cancelled Flight, just trying to change my award ticket, same date and place, but thanks for sending the link, I know the fee"
0,@united unhappy with your new mileage rules :( - was my main reason to keep flying united. Will have to take my business elsewhere
2,@united sitting in the middle for the first time .. Hope it works out well
0,@united you need a bag bouncer. Get it together
0,"@united you need to retrain your flight attendants. Saying there is no more room for carry ons when there actually is, is not cool."
2,@united Thanks. Got it straightend out last night.
2,@united - Group 2 line gets longer every week. Almost no one left for Groups 3-5 anymore. Time to make Explorer Card Group 3?
0,@united very poor customer service. I WILL think again befor Flight Booking Problems another United flight.
2,@united hi -- @united was. Thank you!
1,@united EWR agent Barbara was FABULOUS and an example of CUST. SERV. A pleasure talking to you😊 http://t.co/KMQuLY9g5E
0,"@united Cancelled Flightled a flight cause the crew needed sleep.But it's totally okay to wake me up at 3am just to let me know it's Cancelled Flightled, again."
0,"@united changed my last name for my MileagePlus acct on the site in an hour. @BA_USA had me on hold for 20mins, then 5 days &amp; no change yet"
2,@united someone should send a note to the revenue management team and ask about all the open BF and GF seats on 919.
0,@united Do you have a further update on the suitcase today please.
0,@united literally sucks
0,"@united First complaint filed on Feb 11th, over 10 days now and still no response....disappointed but not surprised...."
0,@united please stop spending mktg $ on branding ads. Use savings to improve #cxp. 1hr wait for luggage due to short staff is unacceptable
0,@united I attempted to book a ticket 3 times and kept getting a 'error' message. I hope you didn't still charge me.
2,@united can you help me add my KTN to this reservation PLZ?
2,@united whats UA 1205 lax - newark ??
0,@united not happening.  Delta took care of us.  Peace!
0,BUT @united just re-booked to BOS
0,@united you have now lost my bag. Never ever flying United again #joke
2,@united In Ethiopia adopting a child.  Need flight home from ADD to GRR Late Flight 2/27 or very early 2/28. (need to change existing reservation)
0,"@united after a Cancelled Flighted flight, and 2 delays, you lost my luggage AGAIN! You're the WORST! Disgraceful! Awful company, horrible service!"
0,@united doesn't help the 100 or more passengers that just arrived an hour Late Flight.
0,@united 40 minutes on tarmac now. That's after 9 hour delay.
0,@united Is flight 746 going to sit on the tarmac FOREVER?????????
0,@united also didn't ice the frozen metal walkway. Wasted 40 minutes because no one knew how to do simple jobs.
0,@united your ground crew was inept and left a truck sitting on the Tarmac. Didn't have a gate agent once we got a gate.
0,"@united after 2 days - 1 flight Cancelled Flightled, another delay for 8 hours- united gave me a $7 food voucher. That's how much they value my time??"
0,"@united This is the 2nd time I was rebooked (w/delays), and for reasons unreLate Flightd to weather. How do I go about requesting a flight voucher?"
0,"@united It's the horrible attitude from staff after , not just the delay. Not the level of service or respect one expects from United"
2,"@united UA flight 1247. SFO to LAX took my carry on at gate. I'm Group 2, overhead bins are empty"
0,@united On top of that I paid for 1st class and my wife got stuck in coach.
0,"@United Over the last week, United has provided me with the worst customer service experience of my life. Disgusting. #united"
0,@united maybemange the airline alittlebetter. Arrived at LAX and no GATE! #howisthatpossible always the same thing w/u
0,@united I'm desperately trying to understand how my girlfriend is being treated with this Cancelled Flightled/delayed flight.  #unacceptable #ORD
0,@united Why announce it is for rollers at all? If I want to put a coat in there isn't that my choice?  How about all gate checked? Thx
0,"@united love how you don't give a shit about people who tried to be loyal, but you screw them every way till Sunday. Glad I've stayed away"
0,@united it will be on a different airline.
0,@united and was told that its been the case for weeks but is still not resolved.
0,"@united clicked ""upgrade now"" and it didn't upgrade. What gives? http://t.co/N7oSjz8a59"
0,@united you advertise the flight and its still on you website and still can't be book. spent over 2 hours with united support
0,@united tried to book a flight IAH-MNL departing 3/31/15 returning 4/17/15 you are advertising 9 flights for $1051 that can't be book!
0,"@united yes I have and I was calling in regards to speaking to someone about it even further, but unfortunately i was just bounced around."
